Season,Team1ID,Team2ID,T1Win,T1PPG,T1FG%,T1FT%,T1Ast,T1Def,T1ORating,T1DRating,T2PPG,T2FG%,T2FT%,T2Ast,T2Def,T2ORating,T2DRating,T1_Seed,T2_Seed,SeedDiff,T1_Rank,T2_Rank,RankDiff
2018,1168,1345,0.0,61.185,0.422,33.722,9.889,8.926,88.202,83.544,75.017,0.466,34.35,12.966,8.866,114.068,96.622,15,2,15,160.855,6.327,154.528
2018,1172,1246,0.0,73.634,0.437,30.234,14.116,5.416,109.863,101.534,77.233,0.48,38.65,12.05,9.5,111.75,99.634,12,5,7,66.516,19.462,47.054
2018,1181,1233,1.0,82.698,0.487,38.104,17.302,10.651,119.738,98.781,74.086,0.45,31.62,16.0,8.362,106.412,101.355,2,15,-15,4.256,140.839,-136.583
2018,1181,1242,0.0,82.698,0.487,38.104,17.302,10.651,119.738,98.781,80.88,0.477,36.536,15.406,9.862,115.196,102.237,2,1,1,4.256,7.704,-3.4479999999999995
2018,1181,1348,1.0,82.698,0.487,38.104,17.302,10.651,119.738,98.781,74.134,0.426,34.75,15.316,9.5,105.137,96.065,2,7,-5,4.256,31.732,-27.476
2018,1181,1393,1.0,82.698,0.487,38.104,17.302,10.651,119.738,98.781,62.975,0.412,35.942,9.375,10.442,101.156,94.229,2,11,-9,4.256,50.753,-46.497
2018,1196,1382,1.0,72.584,0.416,35.7,13.584,12.934,104.998,93.75,70.85,0.415,35.084,11.466,10.366,101.17,91.92,6,11,-5,26.18,54.284,-28.104
2018,1196,1403,0.0,72.584,0.416,35.7,13.584,12.934,104.998,93.75,72.0,0.446,36.258,13.858,10.058,107.462,93.072,6,3,3,26.18,14.362,11.818
2018,1199,1211,1.0,74.926,0.442,36.875,13.785,13.082,105.711,93.87,78.124,0.468,39.166,12.543,8.914,111.736,95.048,9,4,5,39.084,11.613,27.471000000000004
2018,1199,1276,0.0,74.926,0.442,36.875,13.785,13.082,105.711,93.87,71.272,0.456,33.326,12.81,9.347,108.202,91.34,9,3,6,39.084,13.291,25.793000000000003
2018,1199,1281,1.0,74.926,0.442,36.875,13.785,13.082,105.711,93.87,63.536,0.389,36.25,10.768,9.143,94.288,88.514,9,8,1,39.084,43.084,-4.0
2018,1199,1462,1.0,74.926,0.442,36.875,13.785,13.082,105.711,93.87,84.65,0.496,37.884,15.566,10.234,115.015,102.399,9,1,8,39.084,8.573,30.511000000000003
2018,1209,1153,0.0,63.734,0.429,29.75,7.884,11.4,100.97,94.355,71.153,0.422,41.21,14.363,9.871,113.942,94.458,15,2,15,117.849,6.824,111.025
2018,1211,1199,0.0,78.124,0.468,39.166,12.543,8.914,111.736,95.048,74.926,0.442,36.875,13.785,13.082,105.711,93.87,4,9,-5,11.613,39.084,-27.471000000000004
2018,1211,1326,1.0,78.124,0.468,39.166,12.543,8.914,111.736,95.048,78.612,0.45,35.88,14.112,9.948,110.382,99.283,4,5,-1,11.613,17.206,-5.593
2018,1211,1422,1.0,78.124,0.468,39.166,12.543,8.914,111.736,95.048,68.466,0.432,38.8,10.55,8.184,98.914,91.386,4,13,-9,11.613,82.942,-71.329
2018,1222,1276,0.0,71.267,0.42,39.05,10.716,7.116,105.685,94.33,71.272,0.456,33.326,12.81,9.347,108.202,91.34,6,3,3,21.69,13.291,8.399000000000001
2018,1222,1361,1.0,71.267,0.42,39.05,10.716,7.116,105.685,94.33,71.086,0.415,40.689,12.862,9.172,101.576,93.285,6,11,-5,21.69,65.153,-43.46300000000001
2018,1233,1181,0.0,74.086,0.45,31.62,16.0,8.362,106.412,101.355,82.698,0.487,38.104,17.302,10.651,119.738,98.781,15,2,15,140.839,4.256,136.583
2018,1242,1155,1.0,80.88,0.477,36.536,15.406,9.862,115.196,102.237,75.798,0.468,37.518,13.173,10.143,111.079,93.242,1,5,-4,7.704,19.799,-12.094999999999999
2018,1242,1181,1.0,80.88,0.477,36.536,15.406,9.862,115.196,102.237,82.698,0.487,38.104,17.302,10.651,119.738,98.781,1,2,-1,7.704,4.256,3.4479999999999995
2018,1242,1335,1.0,80.88,0.477,36.536,15.406,9.862,115.196,102.237,68.178,0.432,35.036,15.59,7.09,98.123,91.382,1,16,-15,7.704,115.43,-107.72600000000001
2018,1242,1371,1.0,80.88,0.477,36.536,15.406,9.862,115.196,102.237,82.482,0.467,38.84,13.0,8.34,116.162,107.114,1,8,-7,7.704,28.847,-21.143
2018,1242,1437,0.0,80.88,0.477,36.536,15.406,9.862,115.196,102.237,84.949,0.489,36.336,15.511,10.126,123.639,99.108,1,1,0,7.704,2.226,5.478
2018,1243,1166,1.0,66.284,0.432,30.625,11.642,11.316,101.286,91.898,70.75,0.414,40.214,14.857,8.428,101.412,93.052,9,8,1,39.526,30.0,9.526000000000003
2018,1243,1246,1.0,66.284,0.432,30.625,11.642,11.316,101.286,91.898,77.233,0.48,38.65,12.05,9.5,111.75,99.634,9,5,4,39.526,19.462,20.064000000000004
2018,1243,1260,0.0,66.284,0.432,30.625,11.642,11.316,101.286,91.898,68.834,0.507,31.316,15.134,7.466,107.618,94.316,9,11,-2,39.526,46.584,-7.058
2018,1243,1420,1.0,66.284,0.432,30.625,11.642,11.316,101.286,91.898,65.492,0.43,32.508,13.017,8.836,99.15,85.207,9,16,-7,39.526,176.823,-137.297
2018,1246,1138,1.0,77.233,0.48,38.65,12.05,9.5,111.75,99.634,83.484,0.473,34.79,13.734,8.105,116.556,101.968,5,13,-8,19.462,70.413,-50.95099999999999
2018,1246,1172,1.0,77.233,0.48,38.65,12.05,9.5,111.75,99.634,73.634,0.437,30.234,14.116,5.416,109.863,101.534,5,12,-7,19.462,66.516,-47.054
2018,1246,1243,0.0,77.233,0.48,38.65,12.05,9.5,111.75,99.634,66.284,0.432,30.625,11.642,11.316,101.286,91.898,5,9,-4,19.462,39.526,-20.064000000000004
2018,1252,1314,0.0,74.288,0.416,33.116,14.788,10.192,96.146,91.366,78.008,0.442,42.008,18.03,9.144,105.698,92.236,15,2,15,149.452,8.638,140.814
2018,1254,1347,0.0,68.552,0.421,34.862,12.5,5.81,97.667,94.145,66.284,0.417,34.166,12.666,8.834,100.902,93.49,16,16,0,255.129,168.538,86.59099999999998
2018,1260,1243,1.0,68.834,0.507,31.316,15.134,7.466,107.618,94.316,66.284,0.432,30.625,11.642,11.316,101.286,91.898,11,9,2,46.584,39.526,7.058
2018,1260,1274,1.0,68.834,0.507,31.316,15.134,7.466,107.618,94.316,67.482,0.484,33.536,11.965,12.16,104.012,99.457,11,6,5,46.584,34.183,12.401000000000003
2018,1260,1276,0.0,68.834,0.507,31.316,15.134,7.466,107.618,94.316,71.272,0.456,33.326,12.81,9.347,108.202,91.34,11,3,8,46.584,13.291,33.293000000000006
2018,1260,1305,1.0,68.834,0.507,31.316,15.134,7.466,107.618,94.316,79.45,0.47,33.0,14.516,9.8,115.065,105.208,11,7,4,46.584,26.688,19.896000000000004
2018,1260,1397,1.0,68.834,0.507,31.316,15.134,7.466,107.618,94.316,70.476,0.446,34.855,14.694,10.774,108.795,92.626,11,3,8,46.584,13.392,33.19200000000001
2018,1267,1452,0.0,79.517,0.449,31.466,15.666,12.984,107.195,99.887,82.076,0.45,37.457,15.424,13.334,115.756,99.895,13,5,8,109.72,14.578,95.142
2018,1267,1455,1.0,79.517,0.449,31.466,15.666,12.984,107.195,99.887,78.6,0.444,42.016,17.666,6.75,111.862,103.664,13,4,9,109.72,14.975,94.745
2018,1274,1260,0.0,67.482,0.484,33.536,11.965,12.16,104.012,99.457,68.834,0.507,31.316,15.134,7.466,107.618,94.316,6,11,-5,34.183,46.584,-12.401000000000003
2018,1276,1199,1.0,71.272,0.456,33.326,12.81,9.347,108.202,91.34,74.926,0.442,36.875,13.785,13.082,105.711,93.87,3,9,-6,13.291,39.084,-25.793000000000003
2018,1276,1222,1.0,71.272,0.456,33.326,12.81,9.347,108.202,91.34,71.267,0.42,39.05,10.716,7.116,105.685,94.33,3,6,-3,13.291,21.69,-8.399000000000001
2018,1276,1260,1.0,71.272,0.456,33.326,12.81,9.347,108.202,91.34,68.834,0.507,31.316,15.134,7.466,107.618,94.316,3,11,-8,13.291,46.584,-33.293000000000006
2018,1276,1285,1.0,71.272,0.456,33.326,12.81,9.347,108.202,91.34,62.81,0.398,35.224,9.931,9.983,92.452,84.164,3,14,-15,13.291,87.037,-73.74600000000001
2018,1276,1401,1.0,71.272,0.456,33.326,12.81,9.347,108.202,91.34,75.634,0.478,41.85,14.716,10.883,106.43,94.45,3,7,-4,13.291,29.474,-16.183
2018,1276,1437,0.0,71.272,0.456,33.326,12.81,9.347,108.202,91.34,84.949,0.489,36.336,15.511,10.126,123.639,99.108,3,1,2,13.291,2.226,11.065000000000001
2018,1277,1137,1.0,73.959,0.448,43.153,17.532,9.532,113.286,98.21,79.816,0.448,33.034,13.65,7.166,113.185,104.882,3,14,-15,6.131,97.556,-91.425
2018,1277,1393,0.0,73.959,0.448,43.153,17.532,9.532,113.286,98.21,62.975,0.412,35.942,9.375,10.442,101.156,94.229,3,11,-8,6.131,50.753,-44.622
2018,1281,1199,0.0,63.536,0.389,36.25,10.768,9.143,94.288,88.514,74.926,0.442,36.875,13.785,13.082,105.711,93.87,8,9,-1,43.084,39.084,4.0
2018,1285,1276,0.0,62.81,0.398,35.224,9.931,9.983,92.452,84.164,71.272,0.456,33.326,12.81,9.347,108.202,91.34,14,3,15,87.037,13.291,73.74600000000001
2018,1293,1452,0.0,72.834,0.446,36.574,13.185,10.334,112.47,102.163,82.076,0.45,37.457,15.424,13.334,115.756,99.895,12,5,7,66.063,14.578,51.485
2018,1300,1411,0.0,58.982,0.384,39.946,12.535,7.482,87.616,83.382,76.017,0.415,36.216,11.4,11.766,105.102,93.778,16,16,0,303.559,260.484,43.075000000000045
2018,1301,1371,0.0,81.464,0.463,34.857,15.125,7.34,113.716,108.1,82.482,0.467,38.84,13.0,8.34,116.162,107.114,9,8,1,41.179,28.847,12.332
2018,1305,1153,1.0,79.45,0.47,33.0,14.516,9.8,115.065,105.208,71.153,0.422,41.21,14.363,9.871,113.942,94.458,7,2,5,26.688,6.824,19.863999999999997
2018,1305,1260,0.0,79.45,0.47,33.0,14.516,9.8,115.065,105.208,68.834,0.507,31.316,15.134,7.466,107.618,94.316,7,11,-4,26.688,46.584,-19.896000000000004
2018,1305,1400,1.0,79.45,0.47,33.0,14.516,9.8,115.065,105.208,76.566,0.449,38.634,11.766,9.416,109.08,105.545,7,10,-3,26.688,41.742,-15.053999999999998
2018,1308,1155,0.0,71.84,0.423,37.072,14.91,6.393,101.214,92.177,75.798,0.468,37.518,13.173,10.143,111.079,93.242,12,5,7,56.968,19.799,37.169000000000004
2018,1314,1252,1.0,78.008,0.442,42.008,18.03,9.144,105.698,92.236,74.288,0.416,33.116,14.788,10.192,96.146,91.366,2,15,-15,8.638,149.452,-140.814
2018,1314,1401,0.0,78.008,0.442,42.008,18.03,9.144,105.698,92.236,75.634,0.478,41.85,14.716,10.883,106.43,94.45,2,7,-5,8.638,29.474,-20.836
2018,1326,1211,0.0,78.612,0.45,35.88,14.112,9.948,110.382,99.283,78.124,0.468,39.166,12.543,8.914,111.736,95.048,5,4,1,17.206,11.613,5.593
2018,1326,1355,1.0,78.612,0.45,35.88,14.112,9.948,110.382,99.283,78.685,0.425,38.574,10.278,6.111,107.424,99.496,5,12,-7,17.206,71.079,-53.87299999999999
2018,1328,1348,0.0,80.793,0.44,45.811,13.258,9.983,105.848,101.143,74.134,0.426,34.75,15.316,9.5,105.137,96.065,10,7,3,41.279,31.732,9.547000000000004
2018,1335,1242,0.0,68.178,0.432,35.036,15.59,7.09,98.123,91.382,80.88,0.477,36.536,15.406,9.862,115.196,102.237,16,1,15,115.43,7.704,107.72600000000001
2018,1344,1401,0.0,70.85,0.434,30.934,15.066,7.766,102.675,99.354,75.634,0.478,41.85,14.716,10.883,106.43,94.45,10,7,3,57.921,29.474,28.447
2018,1345,1139,1.0,75.017,0.466,34.35,12.966,8.866,114.068,96.622,77.604,0.482,35.422,13.785,8.026,115.549,101.922,2,10,-8,6.327,29.468,-23.141
2018,1345,1168,1.0,75.017,0.466,34.35,12.966,8.866,114.068,96.622,61.185,0.422,33.722,9.889,8.926,88.202,83.544,2,15,-15,6.327,160.855,-154.528
2018,1345,1403,0.0,75.017,0.466,34.35,12.966,8.866,114.068,96.622,72.0,0.446,36.258,13.858,10.058,107.462,93.072,2,3,-1,6.327,14.362,-8.035
2018,1347,1254,1.0,66.284,0.417,34.166,12.666,8.834,100.902,93.49,68.552,0.421,34.862,12.5,5.81,97.667,94.145,16,16,0,168.538,255.129,-86.59099999999998
2018,1347,1437,0.0,66.284,0.417,34.166,12.666,8.834,100.902,93.49,84.949,0.489,36.336,15.511,10.126,123.639,99.108,16,1,15,168.538,2.226,166.312
2018,1348,1181,0.0,74.134,0.426,34.75,15.316,9.5,105.137,96.065,82.698,0.487,38.104,17.302,10.651,119.738,98.781,7,2,5,31.732,4.256,27.476
2018,1348,1328,1.0,74.134,0.426,34.75,15.316,9.5,105.137,96.065,80.793,0.44,45.811,13.258,9.983,105.848,101.143,7,10,-3,31.732,41.279,-9.547000000000004
2018,1355,1326,0.0,78.685,0.425,38.574,10.278,6.111,107.424,99.496,78.612,0.45,35.88,14.112,9.948,110.382,99.283,12,5,7,71.079,17.206,53.87299999999999
2018,1361,1222,0.0,71.086,0.415,40.689,12.862,9.172,101.576,93.285,71.267,0.42,39.05,10.716,7.116,105.685,94.33,11,6,5,65.153,21.69,43.46300000000001
2018,1371,1242,0.0,82.482,0.467,38.84,13.0,8.34,116.162,107.114,80.88,0.477,36.536,15.406,9.862,115.196,102.237,8,1,7,28.847,7.704,21.143
2018,1371,1301,1.0,82.482,0.467,38.84,13.0,8.34,116.162,107.114,81.464,0.463,34.857,15.125,7.34,113.716,108.1,8,9,-1,28.847,41.179,-12.332
2018,1372,1403,0.0,69.155,0.428,32.862,11.362,12.655,98.696,91.089,72.0,0.446,36.258,13.858,10.058,107.462,93.072,14,3,15,111.747,14.362,97.385
2018,1382,1196,0.0,70.85,0.415,35.084,11.466,10.366,101.17,91.92,72.584,0.416,35.7,13.584,12.934,104.998,93.75,11,6,5,54.284,26.18,28.104
2018,1382,1417,1.0,70.85,0.415,35.084,11.466,10.366,101.17,91.92,69.62,0.44,39.517,13.948,8.069,99.355,93.802,11,11,0,54.284,48.584,5.699999999999996
2018,1393,1113,1.0,62.975,0.412,35.942,9.375,10.442,101.156,94.229,69.214,0.432,34.393,16.196,8.928,104.65,98.606,11,11,0,50.753,43.372,7.381
2018,1393,1181,0.0,62.975,0.412,35.942,9.375,10.442,101.156,94.229,82.698,0.487,38.104,17.302,10.651,119.738,98.781,11,2,9,50.753,4.256,46.497
2018,1393,1277,1.0,62.975,0.412,35.942,9.375,10.442,101.156,94.229,73.959,0.448,43.153,17.532,9.532,113.286,98.21,11,3,8,50.753,6.131,44.622
2018,1393,1395,1.0,62.975,0.412,35.942,9.375,10.442,101.156,94.229,67.328,0.447,35.12,16.293,8.414,101.9,96.054,11,6,5,50.753,21.553,29.2
2018,1395,1393,0.0,67.328,0.447,35.12,16.293,8.414,101.9,96.054,62.975,0.412,35.942,9.375,10.442,101.156,94.229,6,11,-5,21.553,50.753,-29.2
2018,1397,1260,0.0,70.476,0.446,34.855,14.694,10.774,108.795,92.626,68.834,0.507,31.316,15.134,7.466,107.618,94.316,3,11,-8,13.392,46.584,-33.19200000000001
2018,1397,1460,1.0,70.476,0.446,34.855,14.694,10.774,108.795,92.626,59.258,0.376,34.224,11.189,8.0,87.293,80.864,3,14,-15,13.392,128.0,-114.608
2018,1400,1305,0.0,76.566,0.449,38.634,11.766,9.416,109.08,105.545,79.45,0.47,33.0,14.516,9.8,115.065,105.208,10,7,3,41.742,26.688,15.053999999999998
2018,1401,1276,0.0,75.634,0.478,41.85,14.716,10.883,106.43,94.45,71.272,0.456,33.326,12.81,9.347,108.202,91.34,7,3,4,29.474,13.291,16.183
2018,1401,1314,1.0,75.634,0.478,41.85,14.716,10.883,106.43,94.45,78.008,0.442,42.008,18.03,9.144,105.698,92.236,7,2,5,29.474,8.638,20.836
2018,1401,1344,1.0,75.634,0.478,41.85,14.716,10.883,106.43,94.45,70.85,0.434,30.934,15.066,7.766,102.675,99.354,7,10,-3,29.474,57.921,-28.447
2018,1403,1196,1.0,72.0,0.446,36.258,13.858,10.058,107.462,93.072,72.584,0.416,35.7,13.584,12.934,104.998,93.75,3,6,-3,14.362,26.18,-11.818
2018,1403,1345,1.0,72.0,0.446,36.258,13.858,10.058,107.462,93.072,75.017,0.466,34.35,12.966,8.866,114.068,96.622,3,2,1,14.362,6.327,8.035
2018,1403,1372,1.0,72.0,0.446,36.258,13.858,10.058,107.462,93.072,69.155,0.428,32.862,11.362,12.655,98.696,91.089,3,14,-15,14.362,111.747,-97.385
2018,1403,1437,0.0,72.0,0.446,36.258,13.858,10.058,107.462,93.072,84.949,0.489,36.336,15.511,10.126,123.639,99.108,3,1,2,14.362,2.226,12.136
2018,1411,1300,1.0,76.017,0.415,36.216,11.4,11.766,105.102,93.778,58.982,0.384,39.946,12.535,7.482,87.616,83.382,16,16,0,260.484,303.559,-43.075000000000045
2018,1411,1462,0.0,76.017,0.415,36.216,11.4,11.766,105.102,93.778,84.65,0.496,37.884,15.566,10.234,115.015,102.399,16,1,15,260.484,8.573,251.91099999999997
2018,1417,1382,0.0,69.62,0.44,39.517,13.948,8.069,99.355,93.802,70.85,0.415,35.084,11.466,10.366,101.17,91.92,11,11,0,48.584,54.284,-5.699999999999996
2018,1420,1243,0.0,65.492,0.43,32.508,13.017,8.836,99.15,85.207,66.284,0.432,30.625,11.642,11.316,101.286,91.898,16,9,7,176.823,39.526,137.297
2018,1420,1438,1.0,65.492,0.43,32.508,13.017,8.836,99.15,85.207,60.334,0.434,27.5,9.366,9.716,99.355,88.114,16,1,15,176.823,1.995,174.828
2018,1422,1211,0.0,68.466,0.432,38.8,10.55,8.184,98.914,91.386,78.124,0.468,39.166,12.543,8.914,111.736,95.048,13,4,9,82.942,11.613,71.329
2018,1437,1104,1.0,84.949,0.489,36.336,15.511,10.126,123.639,99.108,71.291,0.479,32.605,13.936,9.822,105.013,100.844,1,9,-8,2.226,50.363,-48.137
2018,1437,1242,1.0,84.949,0.489,36.336,15.511,10.126,123.639,99.108,80.88,0.477,36.536,15.406,9.862,115.196,102.237,1,1,0,2.226,7.704,-5.478
2018,1437,1276,1.0,84.949,0.489,36.336,15.511,10.126,123.639,99.108,71.272,0.456,33.326,12.81,9.347,108.202,91.34,1,3,-2,2.226,13.291,-11.065000000000001
2018,1437,1347,1.0,84.949,0.489,36.336,15.511,10.126,123.639,99.108,66.284,0.417,34.166,12.666,8.834,100.902,93.49,1,16,-15,2.226,168.538,-166.312
2018,1437,1403,1.0,84.949,0.489,36.336,15.511,10.126,123.639,99.108,72.0,0.446,36.258,13.858,10.058,107.462,93.072,1,3,-2,2.226,14.362,-12.136
2018,1437,1452,1.0,84.949,0.489,36.336,15.511,10.126,123.639,99.108,82.076,0.45,37.457,15.424,13.334,115.756,99.895,1,5,-4,2.226,14.578,-12.352
2018,1438,1420,0.0,60.334,0.434,27.5,9.366,9.716,99.355,88.114,65.492,0.43,32.508,13.017,8.836,99.15,85.207,1,16,-15,1.995,176.823,-174.828
2018,1439,1104,0.0,79.607,0.521,26.893,14.785,7.893,117.772,110.44,71.291,0.479,32.605,13.936,9.822,105.013,100.844,8,9,-1,35.316,50.363,-15.046999999999997
2018,1452,1267,1.0,82.076,0.45,37.457,15.424,13.334,115.756,99.895,79.517,0.449,31.466,15.666,12.984,107.195,99.887,5,13,-8,14.578,109.72,-95.142
2018,1452,1293,1.0,82.076,0.45,37.457,15.424,13.334,115.756,99.895,72.834,0.446,36.574,13.185,10.334,112.47,102.163,5,12,-7,14.578,66.063,-51.485
2018,1452,1437,0.0,82.076,0.45,37.457,15.424,13.334,115.756,99.895,84.949,0.489,36.336,15.511,10.126,123.639,99.108,5,1,4,14.578,2.226,12.352
2018,1455,1267,0.0,78.6,0.444,42.016,17.666,6.75,111.862,103.664,79.517,0.449,31.466,15.666,12.984,107.195,99.887,4,13,-9,14.975,109.72,-94.745
2018,1460,1397,0.0,59.258,0.376,34.224,11.189,8.0,87.293,80.864,70.476,0.446,34.855,14.694,10.774,108.795,92.626,14,3,15,128.0,13.392,114.608
2018,1462,1199,0.0,84.65,0.496,37.884,15.566,10.234,115.015,102.399,74.926,0.442,36.875,13.785,13.082,105.711,93.87,1,9,-8,8.573,39.084,-30.511000000000003
2018,1462,1411,1.0,84.65,0.496,37.884,15.566,10.234,115.015,102.399,76.017,0.415,36.216,11.4,11.766,105.102,93.778,1,16,-15,8.573,260.484,-251.91099999999997
2019,1101,1246,0.0,57.708,0.387,24.458,11.812,11.625,87.527,80.59,71.75,0.472,38.282,12.37,9.25,111.588,91.384,15,2,15,143.099,7.279,135.82
2019,1113,1138,0.0,75.13,0.446,36.37,12.74,9.63,102.178,94.194,79.572,0.45,38.946,14.572,9.34,110.297,95.143,11,6,5,54.583,18.478,36.105
2019,1113,1385,1.0,75.13,0.446,36.37,12.74,9.63,102.178,94.194,70.804,0.386,37.732,11.393,12.107,94.477,89.186,11,11,0,54.583,61.151,-6.568000000000005
2019,1120,1242,1.0,79.266,0.454,32.183,13.869,13.172,115.257,101.894,77.293,0.484,39.508,12.63,9.112,111.494,93.388,5,4,1,17.975,14.08,3.8950000000000014
2019,1120,1246,1.0,79.266,0.454,32.183,13.869,13.172,115.257,101.894,71.75,0.472,38.282,12.37,9.25,111.588,91.384,5,2,3,17.975,7.279,10.696000000000002
2019,1120,1308,1.0,79.266,0.454,32.183,13.869,13.172,115.257,101.894,77.072,0.475,38.375,14.518,8.125,113.944,103.878,5,12,-7,17.975,48.177,-30.201999999999998
2019,1120,1314,1.0,79.266,0.454,32.183,13.869,13.172,115.257,101.894,83.116,0.461,44.852,17.602,8.116,113.21,96.441,5,1,4,17.975,4.373,13.602
2019,1120,1438,0.0,79.266,0.454,32.183,13.869,13.172,115.257,101.894,70.352,0.466,35.276,13.762,9.468,115.278,97.073,5,1,4,17.975,1.876,16.099
2019,1124,1211,0.0,72.442,0.457,33.634,14.384,10.288,113.202,102.996,82.394,0.504,39.963,17.338,12.944,119.68,88.628,9,1,8,42.943,3.254,39.689
2019,1124,1393,1.0,72.442,0.457,33.634,14.384,10.288,113.202,102.996,69.018,0.422,30.732,12.054,10.965,108.948,102.15,9,8,1,42.943,36.312,6.631
2019,1125,1268,0.0,82.5,0.484,36.481,17.0,8.942,115.486,101.366,70.616,0.414,39.788,12.154,9.116,105.675,99.11,11,6,5,49.089,23.858,25.230999999999998
2019,1125,1396,1.0,82.5,0.484,36.481,17.0,8.942,115.486,101.366,72.462,0.416,36.269,13.596,9.154,101.612,97.704,11,11,0,49.089,57.601,-8.512
2019,1133,1277,0.0,65.055,0.424,30.352,11.722,7.24,98.513,94.709,72.732,0.464,38.99,16.332,9.486,111.48,94.438,15,2,15,160.531,6.373,154.15800000000002
2019,1138,1113,1.0,79.572,0.45,38.946,14.572,9.34,110.297,95.143,75.13,0.446,36.37,12.74,9.63,102.178,94.194,6,11,-5,18.478,54.583,-36.105
2019,1138,1403,0.0,79.572,0.45,38.946,14.572,9.34,110.297,95.143,71.423,0.461,33.366,12.538,12.051,107.191,88.869,6,3,3,18.478,9.677,8.801000000000002
2019,1153,1234,0.0,71.982,0.429,34.16,11.196,8.178,109.606,102.027,77.232,0.46,34.34,13.625,7.393,111.543,103.402,7,10,-3,25.6,38.432,-12.832
2019,1159,1397,0.0,72.74,0.464,32.926,12.926,7.278,110.866,104.27,83.178,0.489,37.362,15.747,11.172,117.936,105.724,15,2,15,127.458,6.552,120.906
2019,1181,1277,0.0,78.857,0.486,38.66,15.965,14.34,112.782,97.016,72.732,0.464,38.99,16.332,9.486,111.48,94.438,1,2,-1,2.338,6.373,-4.035
2019,1181,1295,1.0,78.857,0.486,38.66,15.965,14.34,112.782,97.016,71.2,0.438,31.51,10.21,5.06,108.679,103.753,1,16,-15,2.338,204.427,-202.089
2019,1181,1416,1.0,78.857,0.486,38.66,15.965,14.34,112.782,97.016,72.93,0.474,36.64,13.46,10.6,109.772,96.602,1,9,-8,2.338,33.959,-31.621000000000002
2019,1181,1439,1.0,78.857,0.486,38.66,15.965,14.34,112.782,97.016,70.556,0.441,32.889,14.093,8.796,110.542,94.426,1,4,-3,2.338,15.114,-12.776
2019,1192,1211,0.0,70.422,0.452,33.534,12.104,10.517,104.132,95.484,82.394,0.504,39.963,17.338,12.944,119.68,88.628,16,1,15,212.266,3.254,209.012
2019,1192,1341,1.0,70.422,0.452,33.534,12.104,10.517,104.132,95.484,76.481,0.441,30.019,14.962,10.346,108.616,102.041,16,16,0,212.266,215.984,-3.7180000000000177
2019,1196,1276,0.0,63.982,0.412,31.822,11.375,9.785,101.038,92.734,65.476,0.432,36.102,13.042,8.72,102.069,84.577,10,2,8,39.568,7.672,31.895999999999997
2019,1196,1305,1.0,63.982,0.412,31.822,11.375,9.785,101.038,92.734,69.574,0.402,38.166,9.222,11.148,105.922,96.028,10,7,3,39.568,20.154,19.413999999999998
2019,1199,1211,0.0,74.11,0.433,38.62,12.512,13.069,106.338,92.015,82.394,0.504,39.963,17.338,12.944,119.68,88.628,4,1,3,15.313,3.254,12.059000000000001
2019,1199,1293,1.0,74.11,0.433,38.62,12.512,13.069,106.338,92.015,77.287,0.459,37.565,16.13,11.139,109.427,92.104,4,12,-8,15.313,51.078,-35.765
2019,1199,1436,1.0,74.11,0.433,38.62,12.512,13.069,106.338,92.015,70.464,0.445,34.196,10.196,7.214,106.264,95.975,4,13,-9,15.313,79.177,-63.864000000000004
2019,1205,1438,0.0,65.82,0.458,27.02,11.82,7.86,99.942,95.442,70.352,0.466,35.276,13.762,9.468,115.278,97.073,16,1,15,171.76,1.876,169.884
2019,1209,1222,0.0,65.616,0.382,29.384,8.577,9.616,94.927,90.386,73.216,0.448,38.783,14.266,10.317,111.716,90.893,14,3,15,103.411,11.333,92.078
2019,1211,1124,1.0,82.394,0.504,39.963,17.338,12.944,119.68,88.628,72.442,0.457,33.634,14.384,10.288,113.202,102.996,1,9,-8,3.254,42.943,-39.689
2019,1211,1192,1.0,82.394,0.504,39.963,17.338,12.944,119.68,88.628,70.422,0.452,33.534,12.104,10.517,104.132,95.484,1,16,-15,3.254,212.266,-209.012
2019,1211,1199,1.0,82.394,0.504,39.963,17.338,12.944,119.68,88.628,74.11,0.433,38.62,12.512,13.069,106.338,92.015,1,4,-3,3.254,15.313,-12.059000000000001
2019,1211,1403,0.0,82.394,0.504,39.963,17.338,12.944,119.68,88.628,71.423,0.461,33.366,12.538,12.051,107.191,88.869,1,3,-2,3.254,9.677,-6.423
2019,1222,1209,1.0,73.216,0.448,38.783,14.266,10.317,111.716,90.893,65.616,0.382,29.384,8.577,9.616,94.927,90.386,3,14,-15,11.333,103.411,-92.078
2019,1222,1246,0.0,73.216,0.448,38.783,14.266,10.317,111.716,90.893,71.75,0.472,38.282,12.37,9.25,111.588,91.384,3,2,1,11.333,7.279,4.054
2019,1222,1326,1.0,73.216,0.448,38.783,14.266,10.317,111.716,90.893,63.806,0.408,34.38,13.0,7.454,98.155,92.892,3,11,-8,11.333,45.365,-34.032000000000004
2019,1233,1314,0.0,74.648,0.426,30.592,11.944,8.093,105.77,101.076,83.116,0.461,44.852,17.602,8.116,113.21,96.441,16,1,15,210.151,4.373,205.77800000000002
2019,1234,1153,1.0,77.232,0.46,34.34,13.625,7.393,111.543,103.402,71.982,0.429,34.16,11.196,8.178,109.606,102.027,10,7,3,38.432,25.6,12.832
